mag,encoder
4826,11618
4827,11615
4828,11619
4829,11619
4830,11625
4831,11623
4832,11623
4833,11622
4834,11627
4835,11628
4836,11631
4837,11627
4838,11631
4839,11633
4840,11634
4841,11633
4842,11634
4843,11639
4844,11638
4845,11639
4846,11640
4847,11641
4848,11643
4849,11646
4850,11643
4851,11649
4852,11648
4853,11650
4854,11649
4855,11653
4856,11651
4857,11653
4858,11654
4859,11653
4860,11654
4861,11659
4862,11657
4863,11660
4864,11661
4865,11659
4866,11664
4867,11663
4868,11664
4869,11669
4870,11667
4871,11667
4872,11669
4873,11670
4874,11670
4875,11669
4876,11673
4877,11674
4878,11678
4879,11675
4880,11678
4881,11679
4882,11681
4883,11682
4884,11682
4885,11684
4886,11685
4887,11686
4888,11690
4889,11690
4890,11690
4891,11692
4892,11690
4893,11694
4894,11695
4895,11697
4896,11698
4897,11701
4898,11698
4899,11698
4900,11702
4901,11701
4902,11705
4903,11706
4904,11708
4905,11705
4906,11708
4907,11711
4908,11710
4909,11713
4910,11714
4911,11717
4912,11716
4913,11716
4914,11722
4915,11720
4916,11724
4917,11721
4918,11724
4919,11726
4920,11726
4921,11729
4922,11729
4923,11732
4924,11732
4925,11735
4926,11734
4927,11740
4928,11735
4929,11738
4930,11740
4931,11738
4932,11742
4933,11739
4934,11741
4935,11744
4936,11749
4937,11745
4938,11747
4939,11752
4940,11753
4941,11752
4942,11751
4943,11753
4944,11755
4945,11754
4946,11755
4947,11759
4948,11762
4949,11761
4950,11763
4951,11762
4952,11762
4953,11760
4954,11762
4955,11759
4956,11760
4957,11762
4958,11765
4959,11762
4960,11762
4961,11763
4962,11766
4963,11764
4964,11761
4965,11765
4966,11764
4967,11765
4968,11767
4969,11766
4970,11769
4971,11767
4972,11769
4973,11769
4974,11771
4975,11773
4976,11774
4977,11780
4978,11777
4979,11782
4980,11782
4981,11782
4982,11787
4983,11783
4984,11785
4985,11786
4986,11789
4987,11790
4988,11791
4989,11794
4990,11800
4991,11798
4992,11799
4993,11800
4994,11801
4995,11804
4996,11806
4997,11806
4998,11807
4999,11808
5000,11809
5001,11813
5002,11815
5003,11815
5004,11815
5005,11818
5006,11821
5007,11820
5008,11818
5009,11822
5010,11822
5011,11825
5012,11827
5013,11830
5014,11830
5015,11831
5016,11832
5017,11835
5018,11837
5019,11837
5020,11837
5021,11837
5022,11839
5023,11843
5024,11842
5025,11843
5026,11844
5027,11848
5028,11848
5029,11852
5030,11851
5031,11851
5032,11849
5033,11852
5034,11853
5035,11856
5036,11859
5037,11858
5038,11861
5039,11861
5040,11861
5041,11864
5042,11863
5043,11865
5044,11865
5045,11867
5046,11870
5047,11871
5048,11871
5049,11873
5050,11874
5051,11875
5052,11876
5053,11876
5054,11880
5055,11879
5056,11880
5057,11882
5058,11883
5059,11884
5060,11888
5061,11885
5062,11885
5063,11890
5064,11894
5065,11894
5066,11895
5067,11898
5068,11899
5069,11899
5070,11898
5071,11901
5072,11905
5073,11903
5074,11905
5075,11909
5076,11908
5077,11914
5078,11911
5079,11914
5080,11918
5081,11919
5082,11918
5083,11922
5084,11923
5085,11925
5086,11927
5087,11929
5088,11931
5089,11932
5090,11935
5091,11938
5092,11936
5093,11939
5094,11940
5095,11942
5096,11943
5097,11946
5098,11946
5099,11948
5100,11949
5101,11952
5102,11953
5103,11954
5104,11954
5105,11958
5106,11959
5107,11959
5108,11960
5109,11964
5110,11961
5111,11961
5112,11959
5113,11959
5114,11957
5115,11958
5116,11959
5117,11959
5118,11961
5119,11962
5120,11960
5121,11960
5122,11963
5123,11964
5124,11964
5125,11968
5126,11964
5127,11964
5128,11964
5129,11965
5130,11970
5131,11969
5132,11969
5133,11973
5134,11973
5135,11975
5136,11976
5137,11976
5138,11976
5139,11978
5140,11981
5141,11982
5142,11982
5143,11983
5144,11983
5145,11986
5146,11986
5147,11985
5148,11988
5149,11988
5150,11990
5151,11990
5152,11990
5153,11995
5154,11997
5155,11997
5156,11999
5157,12000
5158,11999
5159,12002
5160,12003
5161,12005
5162,12005
5163,12006
5164,12006
5165,12008
5166,12011
5167,12014
5168,12016
5169,12015
5170,12016
5171,12014
5172,12015
5173,12018
5174,12020
5175,12022
5176,12022
5177,12023
5178,12024
5179,12022
5180,12026
5181,12030
5182,12031
5183,12032
5184,12034
5185,12034
5186,12033
5187,12035
5188,12039
5189,12041
5190,12038
5191,12043
5192,12041
5193,12042
5194,12045
5195,12044
5196,12046
5197,12047
5198,12048
5199,12048
5200,12049
5201,12051
5202,12051
5203,12050
5204,12052
5205,12056
5206,12056
5207,12060
5208,12057
5209,12059
5210,12063
5211,12063
5212,12062
5213,12063
5214,12067
5215,12063
5216,12064
5217,12068
5218,12069
5219,12072
5220,12071
5221,12072
5222,12073
5223,12074
5224,12076
5225,12079
5226,12075
5227,12080
5228,12078
5229,12082
5230,12080
5231,12084
5232,12084
5233,12089
5234,12091
5235,12089
5236,12094
5237,12091
5238,12091
5239,12093
5240,12095
5241,12095
5242,12097
5243,12098
5244,12101
5245,12100
5246,12102
5247,12102
5248,12105
5249,12104
5250,12106
5251,12109
5252,12107
5253,12111
5254,12112
5255,12112
5256,12119
5257,12117
5258,12119
5259,12115
5260,12120
5261,12121
5262,12122
5263,12123
5264,12127
5265,12127
5266,12128
5267,12131
5268,12129
5269,12131
5270,12135
5271,12136
5272,12133
5273,12134
5274,12139
5275,12136
5276,12138
5277,12143
5278,12141
5279,12145
5280,12145
5281,12144
5282,12146
5283,12151
5284,12147
5285,12153
5286,12153
5287,12153
5288,12152
5289,12153
5290,12155
5291,12160
5292,12160
5293,12159
5294,12160
5295,12160
5296,12161
5297,12161
5298,12160
5299,12158
5300,12160
5301,12161
5302,12163
5303,12161
5304,12159
5305,12161
5306,12160
5307,12164
5308,12167
5309,12168
5310,12165
5311,12165
5312,12163
5313,12164
5314,12165
5315,12170
5316,12168
5317,12169
5318,12169
5319,12172
5320,12176
5321,12175
5322,12182
5323,12181
5324,12183
5325,12184
5326,12184
5327,12187
5328,12189
5329,12189
5330,12191
5331,12192
5332,12194
5333,12196
5334,12199
5335,12197
5336,12200
5337,12202
5338,12204
5339,12205
5340,12203
5341,12208
5342,12210
5343,12212
5344,12214
5345,12217
5346,12217
5347,12219
5348,12221
5349,12219
5350,12222
5351,12220
5352,12223
5353,12226
5354,12226
5355,12229
5356,12231
5357,12228
5358,12228
5359,12236
5360,12233
5361,12235
5362,12235
5363,12238
5364,12237
5365,12238
5366,12243
5367,12241
5368,12242
5369,12243
5370,12244
5371,12246
5372,12245
5373,12245
5374,12250
5375,12250
5376,12248
5377,12250
5378,12253
5379,12254
5380,12255
5381,12256
5382,12257
5383,12257
5384,12258
5385,12260
5386,12260
5387,12262
5388,12262
5389,12264
5390,12267
5391,12267
5392,12268
5393,12272
5394,12269
5395,12271
5396,12273
5397,12272
5398,12274
5399,12274
5400,12275
5401,12274
5402,12282
5403,12279
5404,12282
5405,12282
5406,12285
5407,12283
5408,12286
5409,12289
5410,12290
5411,12290
5412,12289
5413,12291
5414,12294
5415,12296
5416,12297
5417,12298
5418,12300
5419,12301
5420,12301
5421,12305
5422,12308
5423,12308
5424,12308
5425,12312
5426,12312
5427,12316
5428,12314
5429,12317
5430,12318
5431,12322
5432,12324
5433,12322
5434,12328
5435,12331
5436,12329
5437,12330
5438,12334
5439,12338
5440,12335
5441,12339
5442,12339
5443,12342
5444,12344
5445,12345
5446,12347
5447,12349
5448,12350
5449,12351
5450,12356
5451,12353
5452,12355
5453,12357
5454,12356
5455,12358
5456,12355
5457,12357
5458,12358
5459,12354
5460,12354
5461,12356
5462,12355
5463,12355
5464,12359
5465,12358
5466,12358
5467,12363
5468,12358
5469,12361
5470,12359
5471,12359
5472,12360
5473,12361
5474,12361
5475,12364
5476,12366
5477,12366
5478,12369
5479,12367
5480,12372
5481,12371
5482,12374
5483,12375
5484,12375
5485,12378
5486,12377
5487,12380
5488,12382
5489,12379
5490,12383
5491,12383
5492,12383
5493,12385
5494,12387
5495,12384
5496,12390
5497,12388
5498,12390
5499,12389
5500,12394
5501,12394
5502,12394
5503,12398
5504,12400
5505,12399
5506,12399
5507,12403
5508,12402
5509,12404
5510,12406
5511,12403
5512,12408
5513,12405
5514,12410
5515,12411
5516,12412
5517,12414
5518,12415
5519,12417
5520,12415
5521,12418
5522,12416
5523,12420
5524,12423
5525,12423
5526,12424
5527,12424
5528,12426
5529,12429
5530,12428
5531,12425
5532,12428
5533,12430
5534,12431
5535,12432
5536,12432
5537,12433
5538,12438
5539,12441
5540,12439
5541,12439
5542,12441
5543,12444
5544,12445
5545,12442
5546,12447
5547,12445
5548,12444
5549,12448
5550,12449
5551,12451
5552,12453
5553,12452
5554,12455
5555,12456
5556,12454
5557,12453
5558,12454
5559,12459
5560,12461
5561,12464
5562,12463
5563,12464
5564,12465
5565,12463
5566,12467
5567,12468
5568,12471
5569,12469
5570,12472
5571,12472
5572,12475
5573,12474
5574,12475
5575,12477
5576,12478
5577,12479
5578,12479
5579,12483
5580,12480
5581,12483
5582,12484
5583,12486
5584,12490
5585,12488
5586,12491
5587,12492
5588,12494
5589,12494
5590,12494
5591,12497
5592,12495
5593,12500
5594,12502
5595,12500
5596,12504
5597,12506
5598,12505
5599,12507
5600,12507
5601,12512
5602,12510
5603,12514
5604,12514
5605,12518
5606,12520
5607,12519
5608,12522
5609,12520
5610,12522
5611,12520
5612,12526
5613,12527
5614,12528
5615,12527
5616,12528
5617,12533
5618,12532
5619,12531
5620,12534
5621,12533
5622,12535
5623,12535
5624,12538
5625,12541
5626,12544
5627,12543
5628,12543
5629,12545
5630,12547
5631,12549
5632,12549
5633,12553
5634,12551
5635,12555
5636,12552
5637,12554
5638,12552
5639,12556
5640,12557
5641,12555
5642,12555
5643,12554
5644,12554
5645,12554
5646,12554
5647,12557
5648,12557
5649,12555
5650,12558
5651,12560
5652,12560
5653,12557
5654,12559
5655,12564
5656,12560
5657,12563
5658,12563
5659,12565
5660,12569
5661,12566
5662,12568
5663,12573
5664,12572
5665,12575
5666,12579
5667,12578
5668,12579
5669,12579
5670,12581
5671,12587
5672,12586
5673,12589
5674,12585
5675,12589
5676,12594
5677,12593
5678,12594
5679,12595
5680,12600
5681,12601
5682,12600
5683,12602
5684,12604
5685,12607
5686,12607
5687,12610
5688,12608
5689,12608
5690,12613
5691,12614
5692,12615
5693,12616
5694,12619
5695,12621
5696,12620
5697,12620
5698,12623
5699,12621
5700,12625
5701,12629
5702,12627
5703,12631
5704,12631
5705,12632
5706,12634
5707,12635
5708,12637
5709,12636
5710,12638
5711,12636
5712,12640
5713,12641
5714,12643
5715,12643
5716,12645
5717,12645
5718,12646
5719,12649
5720,12649
5721,12651
5722,12653
5723,12650
5724,12653
5725,12655
5726,12653
5727,12655
5728,12660
5729,12659
5730,12660
5731,12664
5732,12661
5733,12663
5734,12664
5735,12665
5736,12667
5737,12670
5738,12670
5739,12670
5740,12675
5741,12675
5742,12671
5743,12674
5744,12678
5745,12680
5746,12679
5747,12682
5748,12682
5749,12684
5750,12683
5751,12687
5752,12686
5753,12688
5754,12688
5755,12689
5756,12693
5757,12695
5758,12696
5759,12698
5760,12698
5761,12700
5762,12700
5763,12702
5764,12706
5765,12706
5766,12709
5767,12711
5768,12712
5769,12714
5770,12717
5771,12717
5772,12720
5773,12724
5774,12721
5775,12725
5776,12727
5777,12731
5778,12732
5779,12732
5780,12737
5781,12735
5782,12737
5783,12739
5784,12742
5785,12744
5786,12742
5787,12746
5788,12747
5789,12748
5790,12749
5791,12752
5792,12755
5793,12754
5794,12754
5795,12756
5796,12753
5797,12756
5798,12758
5799,12752
5800,12757
5801,12753
5802,12752
5803,12756
5804,12755
5805,12755
5806,12756
5807,12759
5808,12759
5809,12761
5810,12758
5811,12758
5812,12759
5813,12759
5814,12760
5815,12761
5816,12765
5817,12765
5818,12766
5819,12768
5820,12768
5821,12772
5822,12768
5823,12774
5824,12775
5825,12773
5826,12777
5827,12778
5828,12779
5829,12779
5830,12780
5831,12781
5832,12785
5833,12783
5834,12784
5835,12790
5836,12787
5837,12788
5838,12790
5839,12791
5840,12794
5841,12792
5842,12794
5843,12794
5844,12797
5845,12798
5846,12798
5847,12801
5848,12805
5849,12802
5850,12804
5851,12806
5852,12805
5853,12808
5854,12808
5855,12807
5856,12812
5857,12813
5858,12814
5859,12814
5860,12815
5861,12817
5862,12818
5863,12820
5864,12819
5865,12821
5866,12824
5867,12825
5868,12826
5869,12826
5870,12828
5871,12827
5872,12830
5873,12831
5874,12831
5875,12832
5876,12835
5877,12836
5878,12837
5879,12838
5880,12840
5881,12840
5882,12839
5883,12842
5884,12844
5885,12843
5886,12844
5887,12846
5888,12849
5889,12845
5890,12851
5891,12849
5892,12852
5893,12853
5894,12853
5895,12854
5896,12854
5897,12859
5898,12859
5899,12857
5900,12861
5901,12858
5902,12861
5903,12863
5904,12865
5905,12864
5906,12866
5907,12868
5908,12868
5909,12871
5910,12872
5911,12871
5912,12871
5913,12874
5914,12875
5915,12876
5916,12878
5917,12880
5918,12880
5919,12883
5920,12881
5921,12882
5922,12885
5923,12886
5924,12885
5925,12886
5926,12890
5927,12890
5928,12891
5929,12896
5930,12892
5931,12894
5932,12898
5933,12898
5934,12898
5935,12903
5936,12903
5937,12903
5938,12905
5939,12906
5940,12906
5941,12906
5942,12910
5943,12912
5944,12912
5945,12913
5946,12917
5947,12918
5948,12916
5949,12919
5950,12917
5951,12922
5952,12921
5953,12921
5954,12924
5955,12924
5956,12927
5957,12926
5958,12929
5959,12929
5960,12931
5961,12930
5962,12932
5963,12933
5964,12937
5965,12937
5966,12939
5967,12940
5968,12939
5969,12943
5970,12945
5971,12945
5972,12945
5973,12949
5974,12948
5975,12945
5976,12950
5977,12946
5978,12947
5979,12946
5980,12948
5981,12947
5982,12945
5983,12947
5984,12948
5985,12947
5986,12945
5987,12951
5988,12952
5989,12951
5990,12949
5991,12952
5992,12951
5993,12953
5994,12954
5995,12954
5996,12958
5997,12957
5998,12960
5999,12962
6000,12960
6001,12962
6002,12965
6003,12965
6004,12967
6005,12967
6006,12967
6007,12969
6008,12973
6009,12974
6010,12978
6011,12975
6012,12978
6013,12979
6014,12981
6015,12984
6016,12982
6017,12987
6018,12984
6019,12989
6020,12993
6021,12993
6022,12995
6023,12992
6024,12996
6025,12997
6026,12998
6027,12998
6028,13004
6029,13000
6030,13005
6031,13008
6032,13007
6033,13008
6034,13009
6035,13011
6036,13012
6037,13016
6038,13015
6039,13016
6040,13020
6041,13018
6042,13019
6043,13022
6044,13025
6045,13025
6046,13027
6047,13029
6048,13030
6049,13030
6050,13032
6051,13034
6052,13035
6053,13032
6054,13035
6055,13037
6056,13040
6057,13039
6058,13043
6059,13041
6060,13042
6061,13045
6062,13048
6063,13047
6064,13049
6065,13052
6066,13051
6067,13053
6068,13053
6069,13057
6070,13057
6071,13057
6072,13060
6073,13061
6074,13061
6075,13060
6076,13064
6077,13065
6078,13067
6079,13066
6080,13068
6081,13070
6082,13071
6083,13073
6084,13072
6085,13075
6086,13076
6087,13079
6088,13079
6089,13081
6090,13083
6091,13087
6092,13088
6093,13088
6094,13087
6095,13091
6096,13090
6097,13093
6098,13094
6099,13094
6100,13099
6101,13101
6102,13101
6103,13103
6104,13104
6105,13105
6106,13107
6107,13109
6108,13113
6109,13112
6110,13117
6111,13116
6112,13118
6113,13120
6114,13122
6115,13124
6116,13127
6117,13129
6118,13130
6119,13129
6120,13131
6121,13136
6122,13134
6123,13136
6124,13137
6125,13139
6126,13142
6127,13141
6128,13143
6129,13149
6130,13147
6131,13147
6132,13147
6133,13149
6134,13149
6135,13150
6136,13148
6137,13146
6138,13149
6139,13145
6140,13146
6141,13150
6142,13148
6143,13149
6144,13149
6145,13151
6146,13154
6147,13152
6148,13153
6149,13151
6150,13153
6151,13153
6152,13154
6153,13157
6154,13155
6155,13158
6156,13160
6157,13158
6158,13160
6159,13161
6160,13164
6161,13163
6162,13163
6163,13164
6164,13169
6165,13166
6166,13168
6167,13170
6168,13173
6169,13174
6170,13174
6171,13177
6172,13174
6173,13175
6174,13178
6175,13178
6176,13178
6177,13180
6178,13183
6179,13181
6180,13182
6181,13184
6182,13186
6183,13189
6184,13188
6185,13189
6186,13193
6187,13192
6188,13194
6189,13194
6190,13196
6191,13195
6192,13199
6193,13199
6194,13201
6195,13203
6196,13203
6197,13202
6198,13206
6199,13205
6200,13207
6201,13208
6202,13211
6203,13211
6204,13212
6205,13216
6206,13217
6207,13214
6208,13215
6209,13221
6210,13222
6211,13220
6212,13221
6213,13223
6214,13224
6215,13227
6216,13226
6217,13230
6218,13231
6219,13231
6220,13231
6221,13234
6222,13235
6223,13235
6224,13236
6225,13239
6226,13240
6227,13240
6228,13240
6229,13241
6230,13243
6231,13243
6232,13247
6233,13246
6234,13247
6235,13249
6236,13249
6237,13249
6238,13251
6239,13253
6240,13254
6241,13254
6242,13256
6243,13257
6244,13258
6245,13258
6246,13261
6247,13261
6248,13260
6249,13264
6250,13265
6251,13266
6252,13265
6253,13267
6254,13267
6255,13270
6256,13271
6257,13273
6258,13275
6259,13275
6260,13277
6261,13277
6262,13277
6263,13281
6264,13281
6265,13283
6266,13286
6267,13282
6268,13285
6269,13286
6270,13287
6271,13290
6272,13290
6273,13290
6274,13293
6275,13295
6276,13295
6277,13296
6278,13298
6279,13300
6280,13301
6281,13302
6282,13300
6283,13303
6284,13307
6285,13305
6286,13309
6287,13307
6288,13314
6289,13312
6290,13309
6291,13314
6292,13313
6293,13316
6294,13321
6295,13319
6296,13322
6297,13322
6298,13320
6299,13322
6300,13325
6301,13329
6302,13326
6303,13330
6304,13330
6305,13331
6306,13333
6307,13333
6308,13333
6309,13334
6310,13337
6311,13336
6312,13339
6313,13341
6314,13342
6315,13341
6316,13344
6317,13345
6318,13345
6319,13344
6320,13342
6321,13344
6322,13344
6323,13345
6324,13345
6325,13344
6326,13343
6327,13344
6328,13344
6329,13344
6330,13347
6331,13347
6332,13348
6333,13350
6334,13349
6335,13349
6336,13348
6337,13350
6338,13348
6339,13353
6340,13350
6341,13354
6342,13354
6343,13358
6344,13359
6345,13362
6346,13365
6347,13366
6348,13367
6349,13369
6350,13372
6351,13374
6352,13372
6353,13375
6354,13375
6355,13374
6356,13379
6357,13378
6358,13383
6359,13384
6360,13384
6361,13387
6362,13385
6363,13390
6364,13393
6365,13390
6366,13393
6367,13398
6368,13396
6369,13401
6370,13399
6371,13403
6372,13403
6373,13406
6374,13409
6375,13408
6376,13407
6377,13409
6378,13408
6379,13414
6380,13415
6381,13416
6382,13414
6383,13414
6384,13418
6385,13422
6386,13419
6387,13422
6388,13424
6389,13423
6390,13428
6391,13427
6392,13426
6393,13425
6394,13428
6395,13429
6396,13431
6397,13436
6398,13435
6399,13434
6400,13434
6401,13439
6402,13436
6403,13438
6404,13442
6405,13442
6406,13443
6407,13442
6408,13444
6409,13445
6410,13446
6411,13445
6412,13450
6413,13449
6414,13453
6415,13452
6416,13452
6417,13453
6418,13455
6419,13456
6420,13457
6421,13458
6422,13455
6423,13459
6424,13462
6425,13463
6426,13466
6427,13468
6428,13466
6429,13468
6430,13472
6431,13470
6432,13472
6433,13478
6434,13475
6435,13477
6436,13478
6437,13477
6438,13481
6439,13480
6440,13483
6441,13487
6442,13486
6443,13486
6444,13492
6445,13490
6446,13490
6447,13494
6448,13495
6449,13497
6450,13501
6451,13500
6452,13501
6453,13505
6454,13505
6455,13508
6456,13511
6457,13507
6458,13513
6459,13516
6460,13519
6461,13516
6462,13518
6463,13520
6464,13523
6465,13524
6466,13525
6467,13526
6468,13529
6469,13528
6470,13530
6471,13534
6472,13534
6473,13535
6474,13538
6475,13540
6476,13541
6477,13539
6478,13541
6479,13538
6480,13537
6481,13538
6482,13539
6483,13537
6484,13539
6485,13539
6486,13539
6487,13541
6488,13540
6489,13541
6490,13541
6491,13541
6492,13541
6493,13544
6494,13545
6495,13544
6496,13543
6497,13545
6498,13547
6499,13547
6500,13551
6501,13550
6502,13551
6503,13552
6504,13552
6505,13555
6506,13557
6507,13557
6508,13560
6509,13558
6510,13558
6511,13561
6512,13562
6513,13561
6514,13566
6515,13564
6516,13567
6517,13566
6518,13567
6519,13569
6520,13571
6521,13570
6522,13576
6523,13574
6524,13574
6525,13575
6526,13577
6527,13576
6528,13583
6529,13580
6530,13582
6531,13584
6532,13581
6533,13585
6534,13588
6535,13588
6536,13588
6537,13588
6538,13591
6539,13592
6540,13593
6541,13594
6542,13596
6543,13598
6544,13597
6545,13599
6546,13601
6547,13601
6548,13604
6549,13602
6550,13605
6551,13604
6552,13609
6553,13609
6554,13608
6555,13614
6556,13611
6557,13612
6558,13614
6559,13615
6560,13614
6561,13615
6562,13617
6563,13617
6564,13623
6565,13620
6566,13622
6567,13624
6568,13626
6569,13626
6570,13625
6571,13627
6572,13630
6573,13631
6574,13631
6575,13630
6576,13636
6577,13636
6578,13634
6579,13636
6580,13639
6581,13639
6582,13637
6583,13643
6584,13640
6585,13643
6586,13642
6587,13642
6588,13646
6589,13648
6590,13650
6591,13648
6592,13648
6593,13651
6594,13653
6595,13653
6596,13653
6597,13656
6598,13656
6599,13658
6600,13658
6601,13661
6602,13660
6603,13662
6604,13662
6605,13665
6606,13667
6607,13666
6608,13665
6609,13669
6610,13673
6611,13669
6612,13673
6613,13672
6614,13674
6615,13678
6616,13678
6617,13680
6618,13681
6619,13682
6620,13683
6621,13687
6622,13687
6623,13690
6624,13690
6625,13691
6626,13690
6627,13692
6628,13692
6629,13694
6630,13697
6631,13700
6632,13699
6633,13699
6634,13701
6635,13702
6636,13701
6637,13707
6638,13708
6639,13707
6640,13709
6641,13710
6642,13709
6643,13713
6644,13714
6645,13716
6646,13717
6647,13718
6648,13719
6649,13721
6650,13720
6651,13723
6652,13725
6653,13726
6654,13727
6655,13730
6656,13732
6657,13732
6658,13735
6659,13735
6660,13734
6661,13737
6662,13735
6663,13734
6664,13734
6665,13735
6666,13732
6667,13732
6668,13737
6669,13736
6670,13736
6671,13738
6672,13737
6673,13737
6674,13737
6675,13740
6676,13742
6677,13740
6678,13739
6679,13742
6680,13744
6681,13742
6682,13744
6683,13746
6684,13748
6685,13748
6686,13751
6687,13755
6688,13755
6689,13755
6690,13758
6691,13760
6692,13762
6693,13763
6694,13764
6695,13764
6696,13769
6697,13769
6698,13768
6699,13771
6700,13772
6701,13775
6702,13773
6703,13778
6704,13777
6705,13782
6706,13785
6707,13784
6708,13786
6709,13786
6710,13787
6711,13791
6712,13791
6713,13791
6714,13794
6715,13795
6716,13795
6717,13797
6718,13800
6719,13798
6720,13800
6721,13804
6722,13804
6723,13805
6724,13808
6725,13807
6726,13808
6727,13811
6728,13812
6729,13810
6730,13813
6731,13813
6732,13819
6733,13816
6734,13817
6735,13822
6736,13821
6737,13819
6738,13821
6739,13825
6740,13826
6741,13823
6742,13825
6743,13829
6744,13828
6745,13828
6746,13833
6747,13833
6748,13831
6749,13833
6750,13833
6751,13834
6752,13835
6753,13836
6754,13838
6755,13840
6756,13842
6757,13842
6758,13843
6759,13847
6760,13846
6761,13847
6762,13849
6763,13848
6764,13849
6765,13852
6766,13854
6767,13854
6768,13855
6769,13856
6770,13859
6771,13859
6772,13862
6773,13859
6774,13864
6775,13862
6776,13865
6777,13865
6778,13866
6779,13871
6780,13870
6781,13873
6782,13875
6783,13876
6784,13875
6785,13876
6786,13879
6787,13879
6788,13881
6789,13884
6790,13885
6791,13889
6792,13888
6793,13891
6794,13892
6795,13895
6796,13895
6797,13898
6798,13899
6799,13901
6800,13906
6801,13906
6802,13906
6803,13911
6804,13913
6805,13914
6806,13913
6807,13915
6808,13918
6809,13919
6810,13920
6811,13922
6812,13921
6813,13926
6814,13927
6815,13928
6816,13931
6817,13930
6818,13933
6819,13933
6820,13933
6821,13933
6822,13932
6823,13934
6824,13931
6825,13932
6826,13931
6827,13930
6828,13932
6829,13931
6830,13932
6831,13934
6832,13932
6833,13934
6834,13937
6835,13937
6836,13935
6837,13935
6838,13939
6839,13939
6840,13941
6841,13942
6842,13942
6843,13943
6844,13947
6845,13948
6846,13945
6847,13949
6848,13951
6849,13953
6850,13953
6851,13955
6852,13954
6853,13957
6854,13957
6855,13960
6856,13956
6857,13959
6858,13960
6859,13963
6860,13964
6861,13967
6862,13966
6863,13969
6864,13968
6865,13968
6866,13973
6867,13971
6868,13974
6869,13972
6870,13976
6871,13976
6872,13979
6873,13978
6874,13981
6875,13979
6876,13984
6877,13982
6878,13983
6879,13986
6880,13986
6881,13989
6882,13989
6883,13992
6884,13993
6885,13991
6886,13994
6887,13994
6888,13995
6889,13996
6890,13997
6891,13996
6892,13999
6893,13999
6894,14005
6895,14002
6896,14004
6897,14005
6898,14007
6899,14006
6900,14009
6901,14008
6902,14013
6903,14014
6904,14011
6905,14015
6906,14015
6907,14018
6908,14019
6909,14018
6910,14019
6911,14022
6912,14021
6913,14023
6914,14022
6915,14023
6916,14026
6917,14024
6918,14027
6919,14026
6920,14029
6921,14031
6922,14029
6923,14033
6924,14034
6925,14033
6926,14032
6927,14038
6928,14039
6929,14038
6930,14038
6931,14039
6932,14041
6933,14042
6934,14042
6935,14044
6936,14045
6937,14045
6938,14047
6939,14047
6940,14052
6941,14053
6942,14054
6943,14055
6944,14056
6945,14057
6946,14058
6947,14059
6948,14061
6949,14061
6950,14062
6951,14062
6952,14066
6953,14066
6954,14066
6955,14068
6956,14070
6957,14071
6958,14072
6959,14075
6960,14074
6961,14076
6962,14078
6963,14079
6964,14078
6965,14082
6966,14083
6967,14082
6968,14086
6969,14086
6970,14087
6971,14089
6972,14093
6973,14090
6974,14093
6975,14095
6976,14094
6977,14095
6978,14097
6979,14098
6980,14101
6981,14101
6982,14102
6983,14101
6984,14104
6985,14106
6986,14106
6987,14108
6988,14109
6989,14110
6990,14111
6991,14113
6992,14114
6993,14115
6994,14117
6995,14116
6996,14119
6997,14122
6998,14120
6999,14120
7000,14122
7001,14123
7002,14122
7003,14123
7004,14121
7005,14121
7006,14122
7007,14119
7008,14122
7009,14124
7010,14121
7011,14126
7012,14125
7013,14124
7014,14126
7015,14124
7016,14125
7017,14125
7018,14129
7019,14128
7020,14130
7021,14131
7022,14133
7023,14135
7024,14136
7025,14136
7026,14141
7027,14139
7028,14140
7029,14143
7030,14143
7031,14145
7032,14148
7033,14144
7034,14150
7035,14150
7036,14151
7037,14153
7038,14154
7039,14159
7040,14159
7041,14164
7042,14159
7043,14163
7044,14166
7045,14167
7046,14167
7047,14170
7048,14172
7049,14174
7050,14174
7051,14173
7052,14173
7053,14180
7054,14179
7055,14181
7056,14181
7057,14183
7058,14184
7059,14186
7060,14185
7061,14188
7062,14190
7063,14192
7064,14193
7065,14190
7066,14195
7067,14195
7068,14197
7069,14196
7070,14199
7071,14201
7072,14202
7073,14203
7074,14202
7075,14204
7076,14204
7077,14207
7078,14208
7079,14210
7080,14211
7081,14213
7082,14211
7083,14217
7084,14216
7085,14218
7086,14216
7087,14219
7088,14218
7089,14219
7090,14220
7091,14223
7092,14224
7093,14226
7094,14226
7095,14229
7096,14228
7097,14229
7098,14231
7099,14230
7100,14236
7101,14236
7102,14236
7103,14237
7104,14238
7105,14238
7106,14240
7107,14242
7108,14244
7109,14246
7110,14248
7111,14245
7112,14249
7113,14250
7114,14251
7115,14255
7116,14254
7117,14256
7118,14256
7119,14260
7120,14259
7121,14263
7122,14264
7123,14265
7124,14268
7125,14267
7126,14270
7127,14273
7128,14272
7129,14276
7130,14276
7131,14276
7132,14280
7133,14283
7134,14281
7135,14284
7136,14287
7137,14291
7138,14291
7139,14292
7140,14295
7141,14295
7142,14297
7143,14297
7144,14297
7145,14301
7146,14301
7147,14303
7148,14306
7149,14308
7150,14309
7151,14309
7152,14310
7153,14313
7154,14316
7155,14316
7156,14317
7157,14316
