mag,encoder
4979,5630
4980,5630
4981,5632
4982,5637
4983,5634
4984,5637
4985,5639
4986,5638
4987,5643
4988,5643
4989,5644
4990,5647
4991,5645
4992,5650
4993,5650
4994,5652
4995,5652
4996,5657
4997,5655
4998,5656
4999,5661
5000,5662
5001,5661
5002,5663
5003,5665
5004,5667
5005,5668
5006,5668
5007,5669
5008,5669
5009,5671
5010,5673
5011,5676
5012,5676
5013,5679
5014,5681
5015,5677
5016,5682
5017,5682
5018,5684
5019,5686
5020,5688
5021,5686
5022,5690
5023,5690
5024,5691
5025,5692
5026,5698
5027,5696
5028,5697
5029,5697
5030,5699
5031,5701
5032,5704
5033,5702
5034,5706
5035,5708
5036,5707
5037,5707
5038,5709
5039,5713
5040,5713
5041,5715
5042,5713
5043,5714
5044,5717
5045,5719
5046,5715
5047,5716
5048,5721
5049,5722
5050,5723
5051,5725
5052,5726
5053,5729
5054,5729
5055,5729
5056,5728
5057,5732
5058,5735
5059,5734
5060,5736
5061,5738
5062,5737
5063,5740
5064,5743
5065,5744
5066,5743
5067,5743
5068,5746
5069,5750
5070,5749
5071,5752
5072,5752
5073,5753
5074,5752
5075,5757
5076,5758
5077,5759
5078,5762
5079,5764
5080,5766
5081,5765
5082,5767
5083,5769
5084,5771
5085,5776
5086,5776
5087,5779
5088,5780
5089,5782
5090,5783
5091,5785
5092,5788
5093,5787
5094,5789
5095,5792
5096,5792
5097,5794
5098,5795
5099,5800
5100,5799
5101,5800
5102,5800
5103,5801
5104,5803
5105,5807
5106,5810
5107,5811
5108,5811
5109,5813
5110,5808
5111,5812
5112,5807
5113,5808
5114,5809
5115,5809
5116,5809
5117,5810
5118,5811
5119,5810
5120,5811
5121,5814
5122,5813
5123,5813
5124,5816
5125,5814
5126,5815
5127,5818
5128,5816
5129,5819
5130,5816
5131,5820
5132,5820
5133,5822
5134,5822
5135,5823
5136,5826
5137,5825
5138,5828
5139,5830
5140,5831
5141,5832
5142,5832
5143,5832
5144,5833
5145,5835
5146,5839
5147,5838
5148,5837
5149,5839
5150,5841
5151,5841
5152,5842
5153,5845
5154,5843
5155,5846
5156,5844
5157,5847
5158,5849
5159,5849
5160,5849
5161,5855
5162,5854
5163,5856
5164,5856
5165,5853
5166,5857
5167,5860
5168,5860
5169,5863
5170,5865
5171,5863
5172,5866
5173,5864
5174,5868
5175,5870
5176,5874
5177,5873
5178,5874
5179,5877
5180,5875
5181,5874
5182,5877
5183,5878
5184,5878
5185,5880
5186,5881
5187,5880
5188,5884
5189,5888
5190,5886
5191,5887
5192,5890
5193,5891
5194,5892
5195,5893
5196,5897
5197,5894
5198,5896
5199,5900
5200,5899
5201,5902
5202,5902
5203,5902
5204,5904
5205,5905
5206,5904
5207,5908
5208,5906
5209,5906
5210,5908
5211,5910
5212,5909
5213,5912
5214,5913
5215,5916
5216,5916
5217,5919
5218,5919
5219,5918
5220,5916
5221,5919
5222,5924
5223,5921
5224,5924
5225,5927
5226,5929
5227,5928
5228,5929
5229,5928
5230,5928
5231,5933
5232,5934
5233,5933
5234,5937
5235,5939
5236,5939
5237,5939
5238,5942
5239,5938
5240,5944
5241,5945
5242,5950
5243,5945
5244,5949
5245,5948
5246,5950
5247,5954
5248,5952
5249,5955
5250,5955
5251,5960
5252,5960
5253,5959
5254,5962
5255,5961
5256,5964
5257,5962
5258,5966
5259,5964
5260,5967
5261,5969
5262,5968
5263,5971
5264,5972
5265,5973
5266,5973
5267,5978
5268,5980
5269,5982
5270,5981
5271,5984
5272,5985
5273,5985
5274,5986
5275,5985
5276,5990
5277,5988
5278,5989
5279,5991
5280,5992
5281,5992
5282,5994
5283,5996
5284,5995
5285,5998
5286,6000
5287,5999
5288,6000
5289,6003
5290,6003
5291,6006
5292,6007
5293,6011
5294,6007
5295,6009
5296,6009
5297,6011
5298,6012
5299,6010
5300,6008
5301,6013
5302,6008
5303,6008
5304,6013
5305,6009
5306,6010
5307,6011
5308,6011
5309,6012
5310,6011
5311,6014
5312,6015
5313,6014
5314,6016
5315,6018
5316,6019
5317,6019
5318,6021
5319,6023
5320,6025
5321,6026
5322,6026
5323,6031
5324,6026
5325,6034
5326,6034
5327,6034
5328,6039
5329,6038
5330,6042
5331,6043
5332,6044
5333,6048
5334,6045
5335,6047
5336,6050
5337,6054
5338,6053
5339,6054
5340,6058
5341,6060
5342,6059
5343,6064
5344,6061
5345,6066
5346,6065
5347,6070
5348,6069
5349,6071
5350,6073
5351,6070
5352,6075
5353,6076
5354,6076
5355,6076
5356,6077
5357,6077
5358,6079
5359,6081
5360,6080
5361,6081
5362,6086
5363,6089
5364,6087
5365,6090
5366,6089
5367,6089
5368,6094
5369,6092
5370,6094
5371,6092
5372,6094
5373,6095
5374,6098
5375,6096
5376,6096
5377,6102
5378,6106
5379,6103
5380,6106
5381,6109
5382,6108
5383,6106
5384,6110
5385,6106
5386,6110
5387,6111
5388,6113
5389,6115
5390,6112
5391,6116
5392,6118
5393,6117
5394,6121
5395,6121
5396,6120
5397,6120
5398,6120
5399,6124
5400,6126
5401,6126
5402,6128
5403,6129
5404,6131
5405,6130
5406,6131
5407,6133
5408,6136
5409,6137
5410,6138
5411,6144
5412,6143
5413,6143
5414,6142
5415,6146
5416,6147
5417,6146
5418,6147
5419,6150
5420,6153
5421,6151
5422,6156
5423,6159
5424,6156
5425,6159
5426,6161
5427,6164
5428,6167
5429,6166
5430,6169
5431,6172
5432,6174
5433,6173
5434,6178
5435,6174
5436,6179
5437,6183
5438,6181
5439,6185
5440,6187
5441,6186
5442,6193
5443,6186
5444,6194
5445,6198
5446,6197
5447,6196
5448,6199
5449,6200
5450,6202
5451,6206
5452,6206
5453,6206
5454,6207
5455,6207
5456,6205
5457,6207
5458,6207
5459,6205
5460,6206
5461,6207
5462,6207
5463,6205
5464,6203
5465,6205
5466,6207
5467,6210
5468,6209
5469,6209
5470,6207
5471,6211
5472,6210
5473,6210
5474,6212
5475,6213
5476,6215
5477,6213
5478,6214
5479,6220
5480,6219
5481,6220
5482,6225
5483,6224
5484,6225
5485,6225
5486,6229
5487,6228
5488,6230
5489,6232
5490,6232
5491,6232
5492,6232
5493,6236
5494,6235
5495,6237
5496,6238
5497,6237
5498,6240
5499,6242
5500,6242
5501,6242
5502,6244
5503,6241
5504,6247
5505,6247
5506,6251
5507,6252
5508,6250
5509,6252
5510,6255
5511,6256
5512,6255
5513,6259
5514,6258
5515,6261
5516,6262
5517,6260
5518,6263
5519,6266
5520,6265
5521,6268
5522,6268
5523,6271
5524,6267
5525,6270
5526,6274
5527,6270
5528,6275
5529,6276
5530,6279
5531,6280
5532,6278
5533,6279
5534,6283
5535,6285
5536,6283
5537,6288
5538,6286
5539,6289
5540,6287
5541,6289
5542,6291
5543,6289
5544,6293
5545,6293
5546,6293
5547,6296
5548,6294
5549,6297
5550,6301
5551,6299
5552,6301
5553,6300
5554,6302
5555,6305
5556,6307
5557,6305
5558,6308
5559,6308
5560,6312
5561,6309
5562,6311
5563,6314
5564,6313
5565,6315
5566,6314
5567,6318
5568,6319
5569,6319
5570,6322
5571,6321
5572,6321
5573,6323
5574,6325
5575,6329
5576,6327
5577,6330
5578,6328
5579,6329
5580,6335
5581,6332
5582,6335
5583,6335
5584,6333
5585,6338
5586,6342
5587,6341
5588,6341
5589,6343
5590,6342
5591,6346
5592,6346
5593,6349
5594,6350
5595,6353
5596,6350
5597,6355
5598,6353
5599,6356
5600,6359
5601,6357
5602,6362
5603,6360
5604,6361
5605,6364
5606,6363
5607,6368
5608,6366
5609,6372
5610,6369
5611,6372
5612,6371
5613,6373
5614,6372
5615,6377
5616,6378
5617,6379
5618,6380
5619,6380
5620,6383
5621,6384
5622,6386
5623,6386
5624,6388
5625,6389
5626,6390
5627,6393
5628,6393
5629,6395
5630,6393
5631,6396
5632,6398
5633,6397
5634,6399
5635,6400
5636,6404
5637,6405
5638,6406
5639,6407
5640,6404
5641,6404
5642,6407
5643,6405
5644,6406
5645,6406
5646,6403
5647,6406
5648,6403
5649,6406
5650,6406
5651,6407
5652,6406
5653,6408
5654,6409
5655,6412
5656,6411
5657,6411
5658,6413
5659,6413
5660,6419
5661,6419
5662,6423
5663,6423
5664,6423
5665,6425
5666,6426
5667,6428
5668,6428
5669,6430
5670,6435
5671,6432
5672,6437
5673,6434
5674,6437
5675,6441
5676,6441
5677,6446
5678,6445
5679,6447
5680,6447
5681,6451
5682,6452
5683,6455
5684,6455
5685,6453
5686,6456
5687,6461
5688,6457
5689,6460
5690,6462
5691,6463
5692,6463
5693,6466
5694,6468
5695,6465
5696,6470
5697,6471
5698,6473
5699,6474
5700,6474
5701,6476
5702,6479
5703,6480
5704,6482
5705,6481
5706,6483
5707,6485
5708,6485
5709,6486
5710,6487
5711,6491
5712,6489
5713,6490
5714,6492
5715,6495
5716,6494
5717,6495
5718,6496
5719,6495
5720,6501
5721,6500
5722,6500
5723,6503
5724,6505
5725,6504
5726,6507
5727,6507
5728,6508
5729,6512
5730,6509
5731,6510
5732,6513
5733,6515
5734,6513
5735,6515
5736,6515
5737,6521
5738,6517
5739,6516
5740,6520
5741,6520
5742,6522
5743,6526
5744,6526
5745,6528
5746,6527
5747,6531
5748,6533
5749,6532
5750,6533
5751,6536
5752,6534
5753,6539
5754,6540
5755,6541
5756,6543
5757,6541
5758,6546
5759,6547
5760,6549
5761,6550
5762,6551
5763,6554
5764,6553
5765,6556
5766,6558
5767,6557
5768,6561
5769,6565
5770,6563
5771,6569
5772,6564
5773,6572
5774,6572
5775,6573
5776,6574
5777,6579
5778,6577
5779,6580
5780,6584
5781,6581
5782,6588
5783,6586
5784,6592
5785,6591
5786,6594
5787,6593
5788,6596
5789,6596
5790,6599
5791,6601
5792,6605
5793,6604
5794,6604
5795,6607
5796,6605
5797,6603
5798,6603
5799,6604
5800,6602
5801,6601
5802,6603
5803,6603
5804,6605
5805,6603
5806,6607
5807,6603
5808,6606
5809,6607
5810,6609
5811,6608
5812,6608
5813,6611
5814,6611
5815,6614
5816,6616
5817,6617
5818,6616
5819,6617
5820,6619
5821,6621
5822,6621
5823,6622
5824,6626
5825,6627
5826,6629
5827,6628
5828,6630
5829,6629
5830,6628
5831,6632
5832,6635
5833,6634
5834,6637
5835,6638
5836,6639
5837,6640
5838,6639
5839,6641
5840,6643
5841,6646
5842,6643
5843,6646
5844,6645
5845,6647
5846,6649
5847,6649
5848,6654
5849,6650
5850,6653
5851,6655
5852,6658
5853,6658
5854,6660
5855,6660
5856,6660
5857,6662
5858,6664
5859,6665
5860,6667
5861,6671
5862,6668
5863,6672
5864,6670
5865,6672
5866,6670
5867,6673
5868,6675
5869,6677
5870,6673
5871,6679
5872,6682
5873,6682
5874,6680
5875,6685
5876,6685
5877,6686
5878,6689
5879,6688
5880,6689
5881,6690
5882,6688
5883,6692
5884,6692
5885,6693
5886,6696
5887,6696
5888,6696
5889,6699
5890,6700
5891,6701
5892,6700
5893,6703
5894,6704
5895,6704
5896,6708
5897,6704
5898,6709
5899,6708
5900,6710
5901,6708
5902,6709
5903,6713
5904,6714
5905,6713
5906,6714
5907,6717
5908,6718
5909,6718
5910,6722
5911,6721
5912,6724
5913,6725
5914,6724
5915,6726
5916,6728
5917,6728
5918,6730
5919,6731
5920,6733
5921,6733
5922,6734
5923,6737
5924,6736
5925,6738
5926,6740
5927,6740
5928,6741
5929,6744
5930,6744
5931,6744
5932,6748
5933,6751
5934,6749
5935,6753
5936,6753
5937,6754
5938,6752
5939,6755
5940,6754
5941,6759
5942,6758
5943,6762
5944,6762
5945,6763
5946,6763
5947,6767
5948,6766
5949,6767
5950,6769
5951,6771
5952,6770
5953,6771
5954,6774
5955,6774
5956,6778
5957,6777
5958,6776
5959,6778
5960,6775
5961,6780
5962,6785
5963,6783
5964,6785
5965,6785
5966,6786
5967,6789
5968,6790
5969,6792
5970,6792
5971,6790
5972,6794
5973,6796
5974,6795
5975,6799
5976,6797
5977,6799
5978,6797
5979,6797
5980,6796
5981,6798
5982,6796
5983,6799
5984,6795
5985,6797
5986,6797
5987,6798
5988,6798
5989,6802
5990,6799
5991,6802
5992,6800
5993,6803
5994,6803
5995,6802
5996,6806
5997,6807
5998,6807
5999,6812
6000,6809
6001,6810
6002,6816
6003,6818
6004,6817
6005,6816
6006,6821
6007,6821
6008,6824
6009,6823
6010,6825
6011,6826
6012,6828
6013,6830
6014,6831
6015,6833
6016,6833
6017,6837
6018,6837
6019,6839
6020,6842
6021,6843
6022,6845
6023,6846
6024,6847
6025,6846
6026,6847
6027,6851
6028,6853
6029,6852
6030,6853
6031,6859
6032,6857
6033,6856
6034,6862
6035,6860
6036,6865
6037,6864
6038,6867
6039,6866
6040,6867
6041,6870
6042,6871
6043,6873
6044,6874
6045,6874
6046,6872
6047,6879
6048,6878
6049,6880
6050,6881
6051,6883
6052,6886
6053,6884
6054,6884
6055,6885
6056,6889
6057,6891
6058,6892
6059,6892
6060,6894
6061,6894
6062,6895
6063,6898
6064,6896
6065,6899
6066,6902
6067,6901
6068,6903
6069,6903
6070,6907
6071,6906
6072,6907
6073,6908
6074,6911
6075,6910
6076,6912
6077,6914
6078,6914
6079,6918
6080,6915
6081,6919
6082,6922
6083,6922
6084,6924
6085,6926
6086,6925
6087,6927
6088,6926
6089,6929
6090,6932
6091,6935
6092,6936
6093,6936
6094,6939
6095,6942
6096,6942
6097,6946
6098,6943
6099,6947
6100,6947
6101,6950
6102,6949
6103,6951
6104,6955
6105,6958
6106,6956
6107,6957
6108,6961
6109,6961
6110,6965
6111,6964
6112,6970
6113,6972
6114,6972
6115,6975
6116,6973
6117,6976
6118,6977
6119,6980
6120,6980
6121,6983
6122,6983
6123,6985
6124,6988
6125,6989
6126,6988
6127,6990
6128,6993
6129,6995
6130,6995
6131,6998
6132,6997
6133,6999
6134,6999
6135,6999
6136,6997
6137,6998
6138,6998
6139,6995
6140,6997
6141,6995
6142,6997
6143,6998
6144,6999
6145,7001
6146,7000
6147,6999
6148,7000
6149,7003
6150,7001
6151,7006
6152,7002
6153,7006
6154,7005
6155,7005
6156,7007
6157,7007
6158,7008
6159,7012
6160,7011
6161,7014
6162,7015
6163,7015
6164,7017
6165,7019
6166,7017
6167,7020
6168,7021
6169,7021
6170,7020
6171,7022
6172,7025
6173,7026
6174,7029
6175,7028
6176,7028
6177,7030
6178,7032
6179,7031
6180,7032
6181,7033
6182,7033
6183,7035
6184,7037
6185,7041
6186,7038
6187,7040
6188,7041
6189,7040
6190,7047
6191,7045
6192,7046
6193,7049
6194,7046
6195,7050
6196,7049
6197,7052
6198,7056
6199,7056
6200,7056
6201,7055
6202,7057
6203,7059
6204,7059
6205,7061
6206,7062
6207,7062
6208,7066
6209,7065
6210,7069
6211,7069
6212,7070
6213,7073
6214,7070
6215,7073
6216,7075
6217,7075
6218,7078
6219,7081
6220,7080
6221,7082
6222,7083
6223,7083
6224,7085
6225,7086
6226,7088
6227,7087
6228,7087
6229,7089
6230,7090
6231,7092
6232,7093
6233,7094
6234,7094
6235,7098
6236,7097
6237,7097
6238,7099
6239,7100
6240,7103
6241,7103
6242,7102
6243,7102
6244,7104
6245,7108
6246,7106
6247,7113
6248,7111
6249,7110
6250,7113
6251,7114
6252,7114
6253,7117
6254,7119
6255,7119
6256,7120
6257,7123
6258,7121
6259,7126
6260,7123
6261,7127
6262,7126
6263,7129
6264,7130
6265,7131
6266,7131
6267,7132
6268,7133
6269,7136
6270,7138
6271,7140
6272,7137
6273,7138
6274,7143
6275,7140
6276,7144
6277,7144
6278,7145
6279,7149
6280,7146
6281,7152
6282,7150
6283,7152
6284,7153
6285,7155
6286,7157
6287,7156
6288,7157
6289,7160
6290,7162
6291,7162
6292,7164
6293,7167
6294,7167
6295,7166
6296,7168
6297,7170
6298,7173
6299,7173
6300,7172
6301,7174
6302,7174
6303,7178
6304,7176
6305,7177
6306,7178
6307,7180
6308,7182
6309,7183
6310,7185
6311,7187
6312,7187
6313,7187
6314,7190
6315,7192
6316,7191
6317,7191
6318,7196
6319,7192
6320,7195
6321,7195
6322,7192
6323,7194
6324,7195
6325,7196
6326,7192
6327,7197
6328,7194
6329,7196
6330,7196
6331,7195
6332,7196
6333,7198
6334,7197
6335,7198
6336,7199
6337,7202
6338,7201
6339,7201
6340,7203
6341,7205
6342,7205
6343,7207
6344,7207
6345,7210
6346,7210
6347,7215
6348,7214
6349,7216
6350,7221
6351,7221
6352,7221
6353,7222
6354,7226
6355,7226
6356,7227
6357,7226
6358,7231
6359,7232
6360,7236
6361,7234
6362,7238
6363,7238
6364,7240
6365,7240
6366,7244
6367,7244
6368,7248
6369,7248
6370,7252
6371,7250
6372,7254
6373,7256
6374,7255
6375,7256
6376,7261
6377,7260
6378,7259
6379,7262
6380,7264
6381,7261
6382,7264
6383,7267
6384,7269
6385,7268
6386,7269
6387,7268
6388,7271
6389,7271
6390,7274
6391,7277
6392,7275
6393,7277
6394,7280
6395,7282
6396,7281
6397,7279
6398,7284
6399,7283
6400,7288
6401,7286
6402,7288
6403,7287
6404,7288
6405,7293
6406,7293
6407,7294
6408,7294
6409,7293
6410,7297
6411,7299
6412,7297
6413,7301
6414,7299
6415,7303
6416,7304
6417,7306
6418,7305
6419,7305
6420,7305
6421,7307
6422,7309
6423,7310
6424,7312
6425,7314
6426,7312
6427,7313
6428,7315
6429,7316
6430,7319
6431,7318
6432,7322
6433,7325
6434,7324
6435,7325
6436,7328
6437,7327
6438,7328
6439,7331
6440,7333
6441,7334
6442,7334
6443,7335
6444,7339
6445,7340
6446,7339
6447,7342
6448,7343
6449,7345
6450,7349
6451,7350
6452,7350
6453,7353
6454,7355
6455,7355
6456,7357
6457,7362
6458,7361
6459,7361
6460,7365
6461,7366
6462,7368
6463,7373
6464,7371
6465,7372
6466,7373
6467,7375
6468,7378
6469,7379
6470,7382
6471,7383
6472,7383
6473,7385
6474,7386
6475,7386
6476,7389
6477,7388
6478,7388
6479,7388
6480,7390
6481,7388
6482,7388
6483,7388
6484,7387
6485,7388
6486,7387
6487,7387
6488,7393
6489,7390
6490,7391
6491,7394
6492,7393
6493,7393
6494,7394
6495,7395
6496,7393
6497,7396
6498,7395
6499,7397
6500,7395
6501,7398
6502,7397
6503,7399
6504,7402
6505,7402
6506,7405
6507,7405
6508,7407
6509,7408
6510,7410
6511,7410
6512,7413
6513,7411
6514,7414
6515,7416
6516,7414
6517,7416
6518,7416
6519,7418
6520,7418
6521,7422
6522,7421
6523,7421
6524,7424
6525,7423
6526,7426
6527,7427
6528,7428
6529,7429
6530,7432
6531,7432
6532,7432
6533,7433
6534,7434
6535,7439
6536,7436
6537,7438
6538,7438
6539,7444
6540,7442
6541,7445
6542,7444
6543,7445
6544,7447
6545,7448
6546,7449
6547,7452
6548,7451
6549,7451
6550,7452
6551,7454
6552,7456
6553,7455
6554,7460
6555,7459
6556,7461
6557,7461
6558,7466
6559,7465
6560,7467
6561,7465
6562,7469
6563,7468
6564,7472
6565,7472
6566,7470
6567,7475
6568,7477
6569,7475
6570,7478
6571,7477
6572,7478
6573,7478
6574,7482
6575,7482
6576,7485
6577,7484
6578,7485
6579,7483
6580,7485
6581,7488
6582,7489
6583,7487
6584,7492
6585,7492
6586,7494
6587,7494
6588,7496
6589,7494
6590,7500
6591,7500
6592,7501
6593,7502
6594,7501
6595,7503
6596,7504
6597,7506
6598,7507
6599,7505
6600,7509
6601,7508
6602,7510
6603,7511
6604,7514
6605,7514
6606,7513
6607,7517
6608,7518
6609,7519
6610,7520
6611,7521
6612,7522
6613,7523
6614,7523
6615,7527
6616,7528
6617,7529
6618,7533
6619,7530
6620,7534
6621,7537
6622,7537
6623,7538
6624,7538
6625,7540
6626,7541
6627,7543
6628,7544
6629,7545
6630,7546
6631,7548
6632,7549
6633,7547
6634,7549
6635,7554
6636,7552
6637,7555
6638,7556
6639,7559
6640,7555
6641,7559
6642,7560
6643,7562
6644,7563
6645,7566
6646,7565
6647,7569
6648,7568
6649,7571
6650,7570
6651,7569
6652,7575
6653,7577
6654,7578
6655,7578
6656,7578
6657,7582
6658,7580
6659,7584
6660,7586
6661,7585
6662,7585
6663,7586
6664,7587
6665,7584
6666,7588
6667,7589
6668,7586
6669,7586
6670,7586
6671,7587
6672,7587
6673,7587
6674,7587
6675,7589
6676,7588
6677,7589
6678,7589
6679,7591
6680,7591
6681,7593
6682,7593
6683,7598
6684,7600
6685,7599
6686,7601
6687,7603
6688,7605
6689,7607
6690,7607
6691,7607
6692,7609
6693,7611
6694,7614
6695,7616
6696,7619
6697,7619
6698,7619
6699,7621
6700,7623
6701,7626
6702,7628
6703,7628
6704,7630
6705,7632
6706,7635
6707,7634
6708,7636
6709,7639
6710,7636
6711,7638
6712,7643
6713,7644
6714,7643
6715,7646
6716,7645
6717,7647
6718,7649
6719,7647
6720,7649
6721,7653
6722,7653
6723,7654
6724,7655
6725,7655
6726,7659
6727,7658
6728,7660
6729,7663
6730,7662
6731,7665
6732,7665
6733,7666
6734,7668
6735,7668
6736,7669
6737,7671
6738,7673
6739,7670
6740,7673
6741,7675
6742,7676
6743,7676
6744,7678
6745,7678
6746,7680
6747,7681
6748,7682
6749,7682
6750,7685
6751,7688
6752,7687
6753,7687
6754,7689
6755,7690
6756,7691
6757,7689
6758,7693
6759,7694
6760,7695
6761,7695
6762,7695
6763,7699
6764,7699
6765,7701
6766,7700
6767,7704
6768,7703
6769,7706
6770,7707
6771,7707
6772,7710
6773,7710
6774,7712
6775,7710
6776,7715
6777,7718
6778,7716
6779,7718
6780,7718
6781,7722
6782,7722
6783,7724
6784,7724
6785,7726
6786,7726
6787,7728
6788,7731
6789,7732
6790,7736
6791,7738
6792,7736
6793,7739
6794,7743
6795,7744
6796,7745
6797,7748
6798,7750
6799,7753
6800,7753
6801,7755
6802,7755
6803,7759
6804,7762
6805,7762
6806,7763
6807,7767
6808,7765
6809,7767
6810,7769
6811,7773
6812,7773
6813,7775
6814,7775
6815,7777
6816,7776
6817,7783
6818,7783
6819,7782
6820,7783
6821,7782
6822,7780
6823,7782
6824,7780
6825,7781
6826,7780
6827,7782
6828,7781
6829,7780
6830,7781
6831,7784
6832,7783
6833,7782
6834,7784
6835,7784
6836,7788
6837,7788
6838,7789
6839,7789
6840,7788
6841,7790
6842,7791
6843,7795
6844,7797
6845,7796
6846,7800
6847,7797
6848,7800
6849,7803
6850,7805
6851,7805
6852,7805
6853,7806
6854,7805
6855,7807
6856,7811
6857,7814
6858,7812
6859,7811
6860,7815
6861,7814
6862,7817
6863,7817
6864,7820
6865,7819
6866,7821
6867,7823
6868,7821
6869,7825
6870,7825
6871,7826
6872,7826
6873,7829
6874,7830
6875,7831
6876,7833
6877,7832
6878,7834
6879,7836
6880,7835
6881,7837
6882,7839
6883,7839
6884,7841
6885,7840
6886,7844
6887,7843
6888,7846
6889,7846
6890,7847
6891,7849
6892,7850
6893,7850
6894,7852
6895,7855
6896,7854
6897,7855
6898,7856
6899,7856
6900,7855
6901,7859
6902,7861
6903,7861
6904,7862
6905,7863
6906,7864
6907,7864
6908,7868
6909,7869
6910,7868
6911,7869
6912,7869
6913,7874
6914,7875
6915,7873
6916,7875
6917,7876
6918,7878
6919,7877
6920,7878
6921,7879
6922,7883
6923,7882
6924,7882
6925,7885
6926,7885
6927,7885
6928,7886
6929,7888
6930,7889
6931,7891
6932,7891
6933,7890
6934,7894
6935,7895
6936,7895
6937,7898
6938,7898
6939,7896
6940,7899
6941,7902
6942,7901
6943,7903
6944,7904
6945,7904
6946,7905
6947,7906
6948,7911
6949,7911
6950,7912
6951,7912
6952,7915
6953,7915
6954,7915
6955,7917
6956,7919
6957,7919
6958,7921
6959,7922
6960,7922
6961,7925
6962,7925
6963,7928
6964,7930
6965,7932
6966,7931
6967,7934
6968,7933
6969,7936
6970,7936
6971,7936
6972,7939
6973,7942
6974,7940
6975,7944
6976,7945
6977,7944
6978,7948
6979,7948
6980,7949
6981,7951
6982,7949
6983,7951
6984,7952
6985,7956
6986,7955
6987,7955
6988,7960
6989,7961
6990,7960
6991,7963
6992,7963
6993,7966
6994,7966
6995,7969
6996,7969
6997,7971
6998,7971
6999,7971
7000,7974
7001,7971
7002,7971
7003,7972
7004,7973
7005,7972
7006,7971
7007,7969
7008,7972
7009,7973
7010,7969
7011,7973
7012,7974
7013,7973
7014,7974
7015,7974
7016,7973
7017,7975
7018,7976
7019,7979
7020,7980
7021,7979
7022,7981
7023,7984
7024,7984
7025,7986
7026,7987
7027,7990
7028,7992
7029,7993
7030,7993
7031,7995
7032,7997
7033,7999
7034,8000
7035,8002
7036,8003
7037,8006
7038,8007
7039,8008
7040,8009
7041,8011
7042,8012
7043,8014
7044,8016
7045,8017
7046,8018
7047,8020
7048,8021
7049,8021
7050,8023
7051,8027
7052,8027
7053,8027
7054,8026
7055,8030
7056,8033
7057,8032
7058,8033
7059,8033
7060,8036
7061,8040
7062,8040
7063,8042
7064,8041
7065,8044
7066,8044
7067,8047
7068,8047
7069,8048
7070,8050
7071,8051
7072,8051
7073,8052
7074,8053
7075,8054
7076,8058
7077,8058
7078,8060
7079,8059
7080,8064
7081,8062
7082,8062
7083,8063
7084,8066
7085,8067
7086,8068
7087,8068
7088,8072
7089,8071
7090,8072
7091,8073
7092,8074
7093,8075
7094,8076
7095,8077
7096,8079
7097,8079
7098,8082
7099,8083
7100,8083
7101,8087
7102,8085
7103,8088
7104,8090
7105,8091
7106,8090
7107,8093
7108,8094
7109,8093
7110,8098
7111,8098
7112,8101
7113,8098
7114,8100
7115,8104
7116,8103
7117,8104
7118,8107
7119,8110
7120,8109
7121,8112
7122,8112
7123,8114
7124,8117
7125,8116
7126,8119
7127,8118
7128,8122
7129,8124
7130,8126
7131,8126
7132,8129
7133,8129
7134,8131
7135,8135
7136,8138
7137,8136
7138,8140
7139,8141
7140,8143
7141,8143
7142,8149
7143,8148
7144,8149
7145,8148
7146,8151
7147,8152
7148,8156
7149,8158
7150,8159
7151,8158
7152,8160
7153,8165
7154,8164
7155,8166
7156,8166
7157,8166
7158,8165
7159,8165
7160,8165
7161,8165
7162,8164
7163,8162
7164,8167
7165,8164
7166,8165
7167,8170
7168,8169
7169,8166
7170,8168
7171,8168
7172,8169
7173,8171
7174,8170
7175,8170
7176,8171
7177,8172
7178,8173
7179,8171
7180,8176
7181,8176
7182,8177
7183,8176
7184,8180
7185,8181
7186,8182
7187,8182
7188,8186
7189,8185
7190,8187
7191,8187
7192,8186
7193,8186
7194,8189
7195,8192
7196,8191
7197,8192
7198,8196
7199,8195
7200,8197
7201,8197
7202,8199
7203,8198
7204,8200
7205,8200
7206,8201
7207,8203
7208,8205
7209,8206
7210,8207
7211,8207
7212,8210
7213,8211
7214,8209
7215,8212
7216,8213
7217,8215
7218,8216
7219,8218
7220,8217
7221,8219
7222,8219
7223,8222
7224,8223
7225,8224
7226,8223
7227,8227
7228,8226
7229,8227
7230,8228
7231,8230
7232,8234
7233,8233
7234,8233
7235,8236
7236,8235
7237,8236
7238,8240
7239,8239
7240,8242
7241,8242
7242,8244
7243,8248
7244,8247
7245,8245
7246,8250
7247,8250
7248,8249
7249,8253
7250,8251
7251,8252
7252,8256
7253,8260
7254,8258
7255,8257
7256,8261
7257,8259
7258,8264
7259,8264
7260,8265
7261,8270
7262,8269
7263,8269
7264,8270
7265,8270
7266,8273
7267,8274
7268,8274
7269,8274
7270,8274
7271,8279
7272,8276
7273,8279
7274,8280
7275,8282
7276,8281
7277,8284
7278,8284
7279,8287
7280,8286
7281,8288
7282,8289
7283,8291
7284,8292
7285,8294
7286,8293
7287,8294
7288,8297
7289,8298
7290,8298
7291,8301
7292,8301
7293,8304
7294,8306
7295,8306
7296,8306
7297,8308
7298,8311
7299,8308
7300,8311
7301,8315
7302,8315
7303,8312
7304,8318
7305,8315
7306,8320
7307,8320
7308,8322
7309,8323
7310,8324
