index,theta,A,B,C,X,Y,Id,Iq
741,0.37,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
742,0.51,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
743,0.61,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
744,0.75,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
745,0.87,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
746,0.96,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
747,1.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
748,1.25,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
749,1.37,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
750,1.51,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
751,1.64,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
752,1.76,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
753,1.86,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
754,1.99,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
755,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
756,2.20,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
757,2.32,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
758,2.44,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
759,2.54,-15.00,-15.00,-16.00,0.41,0.71,0.06,-0.81
760,2.66,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
761,2.75,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
762,2.86,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
763,2.97,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
764,3.07,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
765,3.18,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
766,3.29,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
767,3.41,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
768,3.52,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
769,3.63,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
770,3.74,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
771,3.88,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
772,4.03,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
773,4.14,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
774,4.25,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
775,4.37,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
776,4.50,-15.00,-15.00,-11.00,-1.63,-2.83,3.11,-1.01
777,4.65,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
778,4.78,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
779,4.90,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
780,5.01,-15.00,-15.00,-16.00,0.41,0.71,-0.55,0.60
781,5.14,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
782,5.25,-15.00,-15.00,-11.00,-1.63,-2.83,1.60,-2.84
783,5.39,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
784,5.49,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
785,5.61,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
786,5.73,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
787,5.81,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
788,5.90,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
789,6.03,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
790,6.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
791,6.20,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
792,0.04,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
793,0.13,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
794,0.23,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
795,0.35,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
796,0.45,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
797,0.56,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
798,0.67,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
799,0.79,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
800,0.90,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
801,1.03,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
802,1.15,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
803,1.29,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
804,1.41,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
805,1.54,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
806,1.64,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
807,1.76,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
808,1.87,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
809,1.98,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
810,2.07,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
811,2.21,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
812,2.32,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
813,2.44,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
814,2.56,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
815,2.67,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
816,2.77,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
817,2.87,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
818,2.97,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
819,3.07,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
820,3.17,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
821,3.28,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
822,3.38,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
823,3.49,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
824,3.57,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
825,3.71,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
826,3.80,-15.00,-15.00,-11.00,-1.63,-2.83,3.03,1.23
827,3.92,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
828,4.04,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
829,4.12,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
830,4.23,-15.00,-15.00,-11.00,-1.63,-2.83,3.26,-0.15
831,4.38,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
832,4.49,-15.00,-15.00,-11.00,-1.63,-2.83,3.12,-0.97
833,4.62,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
834,4.74,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
835,4.85,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
836,4.96,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
837,5.06,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
838,5.16,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
839,5.26,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
840,5.36,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
841,5.45,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
842,5.57,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
843,5.67,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
844,5.79,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
845,5.88,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
846,5.98,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
847,6.07,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
848,6.17,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
849,0.02,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
850,0.13,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
851,0.24,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
852,0.36,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
853,0.47,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
854,0.57,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
855,0.69,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
856,0.80,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
857,0.91,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
858,1.02,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
859,1.15,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
860,1.28,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
861,1.39,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
862,1.50,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
863,1.61,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
864,1.73,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
865,1.83,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
866,1.95,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
867,2.08,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
868,2.20,-15.00,-15.00,-16.00,0.41,0.71,0.33,-0.75
869,2.33,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
870,2.44,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
871,2.54,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
872,2.64,-15.00,-16.00,-15.00,0.41,-0.71,-0.70,0.43
873,2.78,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
874,2.88,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
875,3.01,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
876,3.14,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
877,3.28,-20.00,-14.00,-10.00,-6.53,-2.83,6.85,1.92
878,3.44,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
879,3.56,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
880,3.70,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
881,3.82,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
882,3.96,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
883,4.09,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
884,4.23,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
885,4.36,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
886,4.49,-15.00,-15.00,-11.00,-1.63,-2.83,3.12,-0.97
887,4.65,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
888,4.77,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
889,4.90,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
890,5.03,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
891,5.13,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
892,5.27,-16.00,-15.00,-15.00,-0.82,0.00,-0.43,-0.69
893,5.41,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
894,5.54,-15.00,-15.00,-16.00,0.41,0.71,-0.18,0.80
895,5.68,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
896,5.83,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
897,5.95,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
898,6.07,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
899,6.19,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
900,0.05,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
901,0.18,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
902,0.31,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
903,0.44,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
904,0.58,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
905,0.72,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
906,0.84,-15.00,-15.00,-16.00,0.41,0.71,0.80,0.17
907,1.01,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
908,1.16,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
909,1.29,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
910,1.42,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
911,1.57,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
912,1.68,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
913,1.82,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
914,1.91,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
915,2.04,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
916,2.17,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
917,2.26,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
918,2.39,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
919,2.51,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
920,2.62,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
921,2.72,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
922,2.84,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
923,2.94,-15.00,-15.00,-11.00,-1.63,-2.83,1.03,3.10
924,3.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
925,3.22,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
926,3.33,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
927,3.48,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
928,3.60,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
929,3.69,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
930,3.82,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
931,3.94,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
932,4.05,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
933,4.18,-15.00,-15.00,-16.00,0.41,0.71,-0.82,-0.00
934,4.34,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
935,4.48,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
936,4.61,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
937,4.71,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
938,4.84,-11.00,-20.00,-14.00,4.90,-4.24,4.84,4.31
939,4.96,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
940,5.07,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
941,5.17,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
942,5.30,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
943,5.36,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
944,5.47,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
945,5.58,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
946,5.67,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
947,5.78,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
948,5.86,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
949,5.95,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
950,6.03,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
951,6.14,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
952,6.22,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
953,0.04,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
954,0.15,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
955,0.26,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
956,0.36,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
957,0.47,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
958,0.60,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
959,0.72,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
960,0.83,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
961,0.92,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
962,1.06,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
963,1.14,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
964,1.26,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
965,1.38,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
966,1.48,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
967,1.60,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
968,1.72,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
969,1.82,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
970,1.93,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
971,2.00,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
972,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
973,2.20,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
974,2.30,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
975,2.40,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
976,2.50,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
977,2.60,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
978,2.70,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
979,2.77,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
980,2.87,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
981,2.95,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
982,3.01,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
983,3.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
984,3.20,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
985,3.30,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
986,3.42,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
987,3.52,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
988,3.62,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
989,3.74,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
990,3.85,-15.00,-15.00,-12.00,-1.22,-2.12,2.31,0.82
991,3.96,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
992,4.08,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
993,4.20,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
994,4.32,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
995,4.45,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
996,4.55,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
997,4.69,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
998,4.80,-15.00,-16.00,-15.00,0.41,-0.71,0.74,0.34
999,4.91,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1000,5.04,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1001,5.14,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1002,5.26,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1003,5.39,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1004,5.50,-15.00,-15.00,-11.00,-1.63,-2.83,0.83,-3.16
1005,5.65,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1006,5.79,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1007,5.89,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1008,5.99,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1009,6.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1010,6.23,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1011,0.06,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1012,0.20,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1013,0.33,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1014,0.45,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1015,0.58,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1016,0.71,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1017,0.83,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1018,0.97,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1019,1.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1020,1.24,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1021,1.37,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1022,1.52,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00

